dst_host_srv_count,dst_host_diff_srv_rate,flag,srv_serror_rate,serror_rate,Malicious
1,1.0,1,0.0,0.11,1
42,0.05,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
3,0.07,4,1.0,1.0,1
14,0.07,4,1.0,1.0,1
2,0.07,4,1.0,1.0,1
1,0.08,5,0.0,0.0,1
37,0.05,4,1.0,1.0,1
54,0.0,2,0.0,0.0,1
17,0.07,1,0.0,0.0,1
8,0.07,4,1.0,1.0,1
20,0.06,4,1.0,0.95,1
5,0.07,1,0.0,0.0,1
10,0.08,4,1.0,1.0,1
8,0.06,1,0.0,0.0,1
18,0.07,4,1.0,1.0,1
10,0.07,4,1.0,1.0,1
17,0.06,4,1.0,1.0,1
3,0.08,1,0.0,0.0,1
4,0.09,4,1.0,1.0,1
15,0.05,4,1.0,1.0,1
9,0.06,4,1.0,1.0,1
4,0.07,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
11,0.08,4,1.0,1.0,1
6,0.07,4,1.0,1.0,1
7,0.05,4,1.0,1.0,1
15,0.07,4,1.0,1.0,1
33,0.0,2,0.0,0.0,1
19,0.06,4,1.0,1.0,1
20,0.06,4,1.0,1.0,1
14,0.07,4,1.0,1.0,1
137,0.0,2,0.0,0.0,1
6,0.07,4,1.0,1.0,1
19,0.06,1,0.0,0.0,1
51,0.0,2,0.0,0.0,1
10,0.05,4,1.0,1.0,1
18,0.07,4,1.0,1.0,1
4,0.07,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
1,0.91,1,0.0,0.09,1
13,0.09,4,1.0,1.0,1
1,1.0,1,0.0,0.0,1
2,0.34,3,0.5,0.64,1
16,0.07,4,1.0,1.0,1
53,0.0,2,0.0,0.0,1
5,0.09,4,1.0,1.0,1
9,0.16,4,1.0,1.0,1
24,0.05,4,1.0,1.0,1
1,0.4,5,0.0,0.0,1
7,0.08,4,1.0,1.0,1
4,0.07,4,1.0,1.0,1
20,0.07,4,1.0,1.0,1
13,0.07,3,0.0,0.0,1
42,0.04,2,0.0,0.0,1
8,0.06,4,1.0,1.0,1
11,0.07,4,1.0,1.0,1
20,0.06,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
7,0.07,1,0.0,0.0,1
131,0.01,2,0.0,0.0,1
16,0.07,1,0.0,0.0,1
34,0.05,2,0.0,0.0,1
11,0.08,4,1.0,1.0,1
12,0.07,4,1.0,1.0,1
52,0.02,2,0.0,0.0,1
4,0.91,2,0.0,0.0,1
18,0.08,4,1.0,1.0,1
2,0.05,4,1.0,1.0,1
58,0.02,4,1.0,1.0,1
3,0.09,4,1.0,1.0,1
8,0.06,4,1.0,1.0,1
16,0.94,2,0.0,0.86,1
2,0.07,4,1.0,1.0,1
16,0.08,4,1.0,1.0,1
1,1.0,6,1.0,1.0,1
1,0.97,1,0.0,0.03,1
20,0.0,2,0.0,0.0,1
10,0.05,4,1.0,1.0,1
11,0.07,4,1.0,1.0,1
4,0.33,4,1.0,1.0,1
6,0.06,4,1.0,1.0,1
19,0.06,1,0.0,0.0,1
14,0.08,4,1.0,1.0,1
20,0.07,4,1.0,1.0,1
17,0.05,4,1.0,1.0,1
4,0.08,4,1.0,1.0,1
44,0.02,4,0.8,1.0,1
49,0.04,2,0.0,0.0,1
20,0.07,4,1.0,1.0,1
6,0.06,4,1.0,1.0,1
24,0.0,2,0.0,0.0,1
180,0.0,2,0.0,0.0,1
9,0.07,4,1.0,1.0,1
25,0.05,4,1.0,1.0,1
6,0.06,4,1.0,1.0,1
6,0.08,4,1.0,1.0,1
4,0.07,4,1.0,1.0,1
25,0.05,4,1.0,1.0,1
1,0.34,1,0.0,0.01,1
41,0.0,2,0.0,0.0,1
20,0.06,4,1.0,1.0,1
2,0.31,5,0.0,0.0,1
1,0.91,1,0.0,0.06,1
1,1.0,1,0.0,0.2,1
9,1.0,2,0.0,0.0,1
15,0.07,4,1.0,1.0,1
10,0.0,2,0.0,0.0,1
18,0.09,1,0.0,0.0,1
18,0.06,4,1.0,1.0,1
1,0.08,5,0.0,0.0,1
19,0.07,4,1.0,1.0,1
24,0.0,2,0.0,0.0,1
15,0.07,4,1.0,1.0,1
1,0.04,4,1.0,1.0,1
14,0.09,4,1.0,1.0,1
215,0.0,2,0.0,0.0,1
39,0.0,2,0.0,0.0,1
9,0.0,2,0.0,0.0,1
5,0.07,4,1.0,1.0,1
13,0.07,3,0.0,0.0,1
1,0.05,4,1.0,1.0,1
13,0.07,4,1.0,1.0,1
127,0.01,2,0.0,0.0,1
18,0.07,4,1.0,1.0,1
12,0.06,4,1.0,1.0,1
4,0.07,4,1.0,1.0,1
62,0.02,4,1.0,1.0,1
5,0.06,4,1.0,1.0,1
3,0.06,4,1.0,1.0,1
8,0.07,4,1.0,1.0,1
1,0.08,4,1.0,1.0,1
18,0.07,4,1.0,1.0,1
32,0.0,2,0.0,0.0,1
17,0.07,3,0.0,0.0,1
9,0.0,2,0.0,0.0,1
5,0.07,4,1.0,1.0,1
6,0.06,4,0.67,1.0,1
8,0.06,1,0.0,0.0,1
8,0.07,4,1.0,1.0,1
4,0.07,1,0.0,0.0,1
8,0.08,4,1.0,1.0,1
18,0.08,4,1.0,1.0,1
49,0.0,2,0.0,0.0,1
212,0.1,2,0.0,0.0,1
129,0.0,2,0.0,0.0,1
9,0.07,4,1.0,1.0,1
1,1.0,1,0.0,0.0,1
9,0.96,2,0.0,0.0,1
239,0.0,2,0.0,0.0,1
17,0.07,4,1.0,1.0,1
8,0.07,1,0.0,0.0,1
2,0.06,4,1.0,1.0,1
4,0.07,4,1.0,1.0,1
6,0.07,4,1.0,1.0,1
18,0.07,1,0.0,0.0,1
29,0.04,4,1.0,1.0,1
22,0.02,2,0.0,0.0,1
9,0.07,1,0.0,0.0,1
7,0.08,4,1.0,1.0,1
2,0.02,5,0.0,0.0,1
13,0.08,4,1.0,1.0,1
20,0.07,3,0.0,0.0,1
66,0.0,2,0.0,0.0,1
255,0.0,2,0.0,0.0,1
2,0.08,4,1.0,1.0,1
4,0.06,4,1.0,1.0,1
2,0.09,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
4,0.08,4,1.0,1.0,1
205,0.02,2,0.0,0.0,1
12,0.07,1,0.0,0.0,1
19,0.09,4,1.0,1.0,1
5,0.07,1,0.0,0.0,1
255,0.0,2,0.0,0.0,1
9,0.07,4,1.0,1.0,1
53,0.05,2,0.0,0.0,1
12,0.05,4,1.0,1.0,1
3,0.08,1,0.0,0.0,1
4,0.07,4,1.0,1.0,1
3,0.05,4,1.0,1.0,1
66,0.01,2,0.0,0.01,1
5,0.06,4,1.0,0.97,1
5,0.08,4,1.0,1.0,1
15,0.05,4,1.0,1.0,1
1,0.08,1,0.0,0.0,1
3,0.07,4,1.0,1.0,1
5,0.09,4,1.0,1.0,1
2,0.5,5,0.0,0.0,1
17,0.05,4,1.0,1.0,1
19,0.08,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
1,0.44,3,0.0,0.0,1
2,0.08,4,1.0,1.0,1
7,0.07,1,0.0,0.0,1
7,0.06,4,1.0,0.98,1
13,0.0,2,0.0,0.0,1
8,0.07,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
254,0.0,2,0.0,0.0,1
5,0.05,4,1.0,1.0,1
13,0.0,2,0.0,0.0,1
14,0.07,4,1.0,1.0,1
60,0.04,4,1.0,1.0,1
2,0.5,5,0.0,0.0,1
1,0.96,1,0.0,0.05,1
2,0.08,4,1.0,1.0,1
10,0.05,4,1.0,1.0,1
7,0.06,4,1.0,1.0,1
20,0.05,4,1.0,1.0,1
2,0.07,4,1.0,1.0,1
11,0.08,1,0.0,0.0,1
14,0.07,4,1.0,1.0,1
28,0.05,4,0.89,0.95,1
6,0.06,4,1.0,1.0,1
6,0.07,1,0.0,0.0,1
4,0.07,4,1.0,1.0,1
23,0.05,4,1.0,1.0,1
16,0.06,4,1.0,1.0,1
3,0.07,4,1.0,1.0,1
1,1.0,5,0.0,0.0,1
1,1.0,1,0.0,0.06,1
20,0.07,4,1.0,1.0,1
13,0.07,4,1.0,1.0,1
30,0.06,4,1.0,1.0,1
21,0.05,4,1.0,1.0,1
17,0.07,4,1.0,1.0,1
10,0.07,4,1.0,1.0,1
7,0.07,4,1.0,1.0,1
2,0.07,4,1.0,1.0,1
174,0.02,2,0.0,0.0,1
14,0.05,4,1.0,1.0,1
81,0.11,2,0.0,0.0,1
2,0.51,5,0.0,0.0,1
1,0.07,4,1.0,1.0,1
2,0.64,5,0.0,0.0,1
17,0.08,1,0.0,0.0,1
236,0.04,2,0.0,0.0,1
6,0.09,1,0.0,0.0,1
1,0.06,4,1.0,1.0,1
7,0.07,1,0.0,0.0,1
2,0.51,5,0.0,0.0,1
11,0.05,4,1.0,1.0,1
16,0.17,4,1.0,1.0,1
1,0.06,4,1.0,1.0,1
14,0.06,4,1.0,1.0,1
18,0.05,2,0.0,0.0,1
14,0.0,2,0.0,0.0,1
15,0.08,4,1.0,1.0,1
1,1.0,1,0.0,0.16,1
2,0.52,5,0.0,0.0,1
6,0.06,4,1.0,1.0,1
7,0.06,4,1.0,1.0,1
8,0.06,4,1.0,1.0,1
20,0.05,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
3,0.07,4,1.0,1.0,1
25,0.05,4,1.0,1.0,1
63,0.02,4,1.0,1.0,1
1,0.08,1,0.0,0.0,1
12,0.07,4,1.0,1.0,1
3,0.07,4,1.0,1.0,1
9,0.08,3,0.0,0.0,1
1,0.07,3,0.0,0.0,1
2,0.06,4,1.0,1.0,1
1,0.07,3,0.0,0.0,1
7,0.07,4,1.0,1.0,1
20,0.06,4,1.0,1.0,1
62,0.0,2,0.0,0.0,1
1,0.07,4,1.0,1.0,1
143,0.0,2,0.0,0.0,1
4,0.07,4,1.0,1.0,1
1,0.08,3,0.0,0.0,1
64,0.02,4,1.0,1.0,1
80,0.0,2,0.0,0.0,1
14,0.08,3,0.0,0.0,1
255,0.0,2,0.0,0.0,1
2,0.29,4,1.0,1.0,1
17,0.05,4,1.0,1.0,1
15,0.07,4,1.0,1.0,1
18,0.05,4,1.0,1.0,1
12,0.07,4,1.0,1.0,1
2,0.26,2,0.0,0.0,1
19,0.07,1,0.0,0.0,1
1,0.63,5,0.0,0.0,1
9,0.07,1,0.0,0.0,1
2,1.0,2,0.0,0.0,1
1,0.03,2,0.0,0.0,1
10,0.08,4,1.0,1.0,1
62,0.02,4,1.0,1.0,1
3,0.05,4,1.0,1.0,1
53,0.04,4,1.0,0.96,1
17,0.06,4,1.0,1.0,1
10,0.06,4,1.0,1.0,1
62,0.02,4,1.0,1.0,1
19,0.06,4,1.0,1.0,1
2,0.14,5,0.0,0.0,1
2,1.0,1,0.0,0.0,1
255,0.0,2,0.0,0.0,1
5,0.08,4,1.0,1.0,1
248,0.01,2,0.0,0.0,1
95,0.02,2,0.0,0.01,1
63,0.0,2,0.0,0.0,1
255,0.0,2,0.0,0.0,1
3,0.07,4,1.0,1.0,1
1,1.0,1,0.0,0.05,1
1,0.81,1,0.0,0.05,1
2,0.5,5,0.0,0.0,1
33,0.45,2,0.0,0.0,1
20,0.07,4,1.0,1.0,1
11,0.05,4,1.0,1.0,1
69,0.0,2,0.0,0.0,1
6,0.07,4,1.0,1.0,1
255,0.0,8,0.5,0.5,1
246,0.0,2,0.0,0.0,1
20,0.05,4,1.0,1.0,1
10,0.07,4,1.0,1.0,1
162,0.03,2,0.0,0.0,1
1,0.0,2,0.0,0.0,1
2,0.72,6,1.0,1.0,1
255,0.0,2,0.0,0.0,1
1,0.05,4,1.0,1.0,1
4,0.07,4,1.0,1.0,1
1,1.0,4,1.0,1.0,1
8,0.07,4,1.0,0.98,1
10,0.07,4,1.0,1.0,1
138,0.01,4,1.0,1.0,1
2,0.07,1,0.0,0.0,1
3,0.07,4,1.0,1.0,1
4,0.07,1,0.0,0.0,1
128,0.03,2,0.0,0.0,1
7,0.05,4,1.0,1.0,1
26,0.07,1,0.0,0.0,1
255,0.0,2,0.0,0.0,1
10,0.08,4,1.0,1.0,1
10,0.01,2,0.0,0.0,1
8,0.08,4,1.0,1.0,1
14,0.07,4,1.0,1.0,1
6,0.06,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
10,0.09,4,1.0,1.0,1
1,1.0,1,0.0,0.16,1
1,1.0,1,0.0,0.06,1
37,0.05,4,1.0,1.0,1
17,0.07,4,1.0,1.0,1
15,0.07,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
62,0.04,2,0.0,0.0,1
24,0.05,4,1.0,1.0,1
150,0.0,2,0.0,0.0,1
6,0.06,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
59,0.02,4,0.95,1.0,1
63,0.02,4,1.0,1.0,1
5,0.09,1,0.0,0.0,1
6,0.07,4,1.0,1.0,1
13,0.05,4,1.0,1.0,1
155,0.0,2,0.0,0.0,1
1,0.08,4,1.0,1.0,1
9,0.07,4,1.0,1.0,1
2,0.65,5,0.0,0.0,1
64,0.02,4,1.0,1.0,1
5,0.07,4,1.0,1.0,1
112,0.02,2,0.0,0.0,1
2,0.0,2,0.0,0.0,1
15,0.08,4,1.0,1.0,1
23,0.07,4,1.0,1.0,1
1,0.49,5,0.0,0.0,1
5,0.07,4,1.0,1.0,1
18,0.08,4,1.0,1.0,1
20,0.07,4,1.0,1.0,1
10,0.09,1,0.0,0.0,1
7,0.08,4,1.0,1.0,1
2,0.07,4,1.0,1.0,1
19,0.07,1,0.0,0.0,1
31,0.0,2,0.0,0.0,1
15,0.08,4,1.0,1.0,1
2,0.06,3,0.0,0.0,1
143,0.0,2,0.0,0.0,1
3,0.05,4,1.0,1.0,1
108,0.0,2,0.0,0.0,1
13,0.07,4,1.0,1.0,1
10,0.08,4,1.0,1.0,1
13,0.07,4,1.0,1.0,1
191,0.0,2,0.0,0.0,1
3,0.06,4,1.0,1.0,1
69,0.0,2,0.0,0.0,1
4,0.06,4,1.0,1.0,1
6,0.08,4,1.0,1.0,1
18,0.05,4,1.0,1.0,1
13,0.06,4,1.0,1.0,1
14,0.09,4,1.0,1.0,1
5,0.06,4,1.0,1.0,1
3,0.6,2,0.0,0.0,1
4,0.08,4,1.0,1.0,1
20,0.07,1,0.0,0.0,1
76,0.0,2,0.0,0.0,1
2,1.0,3,0.0,0.0,1
17,0.07,4,1.0,1.0,1
18,0.07,4,1.0,1.0,1
2,0.08,4,1.0,0.88,1
37,0.0,2,0.0,0.0,1
16,0.08,4,1.0,1.0,1
15,0.07,4,1.0,1.0,1
15,0.07,4,1.0,1.0,1
11,0.07,4,1.0,1.0,1
18,0.07,4,1.0,1.0,1
16,0.05,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
70,0.0,2,0.0,0.0,1
17,0.05,4,1.0,1.0,1
10,0.07,1,0.0,0.0,1
16,0.06,4,1.0,1.0,1
107,0.0,2,0.0,0.0,1
20,0.08,4,1.0,1.0,1
9,0.06,4,1.0,1.0,1
4,0.08,1,0.0,0.0,1
9,0.06,1,0.0,0.0,1
27,0.24,2,0.0,0.0,1
5,0.08,4,1.0,1.0,1
25,0.05,4,1.0,1.0,1
6,0.08,4,1.0,1.0,1
51,0.32,2,0.0,0.0,1
11,0.05,4,1.0,1.0,1
2,0.05,4,1.0,1.0,1
25,0.08,1,0.0,0.0,1
11,0.07,4,1.0,1.0,1
1,0.06,3,0.0,0.0,1
69,0.0,2,0.0,0.0,1
2,0.09,3,0.0,0.0,1
15,0.05,4,1.0,1.0,1
4,0.07,4,1.0,1.0,1
3,0.08,4,1.0,1.0,1
7,0.07,4,1.0,1.0,1
1,0.06,4,1.0,1.0,1
2,0.08,4,1.0,1.0,1
22,0.05,4,1.0,1.0,1
7,0.07,1,0.0,0.0,1
7,0.07,4,1.0,1.0,1
41,0.0,2,0.0,0.0,1
10,0.07,1,0.0,0.0,1
5,0.06,4,1.0,1.0,1
2,0.08,1,0.0,0.0,1
55,0.02,2,0.0,0.0,1
2,0.08,1,0.0,0.0,1
15,0.06,4,1.0,1.0,1
19,0.07,1,0.0,0.0,1
1,0.07,4,1.0,1.0,1
10,0.08,4,1.0,1.0,1
11,0.0,2,0.0,0.0,1
14,0.05,4,1.0,1.0,1
16,0.07,4,1.0,1.0,1
9,0.08,4,1.0,1.0,1
1,0.52,1,0.0,0.0,1
1,0.74,6,1.0,1.0,1
5,0.09,4,1.0,1.0,1
13,0.06,4,1.0,1.0,1
18,0.05,4,1.0,1.0,1
1,0.18,5,0.0,0.0,1
30,0.06,4,1.0,1.0,1
7,0.06,4,1.0,1.0,1
64,0.02,4,1.0,1.0,1
1,0.96,6,1.0,1.0,1
104,0.0,2,0.0,0.0,1
52,0.0,2,0.0,0.0,1
12,0.04,4,1.0,1.0,1
7,0.07,1,0.0,0.0,1
33,0.0,2,0.0,0.0,1
18,0.08,4,1.0,1.0,1
16,0.05,4,1.0,1.0,1
1,0.06,4,1.0,1.0,1
1,0.76,1,0.0,0.02,1
4,0.07,1,0.0,0.0,1
11,0.05,4,1.0,1.0,1
10,0.07,4,1.0,1.0,1
20,0.07,4,1.0,1.0,1
21,0.05,4,1.0,1.0,1
77,0.0,2,0.0,0.0,1
90,0.0,2,0.0,0.0,1
8,0.08,1,0.0,0.0,1
6,0.07,1,0.0,0.0,1
6,0.08,4,1.0,1.0,1
22,0.05,4,1.0,1.0,1
11,0.07,4,1.0,1.0,1
24,0.05,4,1.0,1.0,1
8,0.06,1,0.0,0.0,1
13,0.06,4,1.0,1.0,1
13,0.09,1,0.0,0.0,1
2,0.73,5,0.0,0.0,1
10,0.07,4,1.0,1.0,1
46,0.04,2,0.0,0.0,1
19,0.08,4,1.0,1.0,1
188,0.03,2,0.0,0.0,1
3,0.08,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
2,0.74,5,0.0,0.0,1
9,0.06,4,1.0,1.0,1
23,0.06,4,1.0,1.0,1
1,0.05,4,1.0,1.0,1
10,0.07,1,0.0,0.0,1
2,0.08,4,1.0,1.0,1
13,0.06,4,1.0,1.0,1
168,0.04,2,0.0,0.0,1
9,0.07,3,0.0,0.0,1
6,0.06,4,1.0,1.0,1
18,0.05,4,1.0,1.0,1
25,0.05,4,1.0,1.0,1
16,0.07,4,1.0,1.0,1
1,0.07,4,0.12,1.0,1
7,0.08,1,0.0,0.0,1
2,0.06,4,1.0,1.0,1
16,0.05,4,1.0,1.0,1
16,0.06,4,1.0,1.0,1
13,0.09,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
18,0.07,4,1.0,1.0,1
8,0.07,4,1.0,1.0,1
3,0.08,4,1.0,1.0,1
22,0.05,4,1.0,1.0,1
9,0.07,4,1.0,1.0,1
6,0.07,4,1.0,1.0,1
35,0.04,2,0.0,0.0,1
6,0.05,4,1.0,1.0,1
19,0.06,4,1.0,1.0,1
19,0.06,4,1.0,1.0,1
4,0.09,4,1.0,1.0,1
1,0.72,1,0.0,0.02,1
97,0.0,2,0.0,0.0,1
13,0.08,4,1.0,1.0,1
19,0.06,4,1.0,1.0,1
2,0.82,5,0.0,0.0,1
13,0.06,1,0.0,0.0,1
18,0.06,4,1.0,1.0,1
202,0.03,2,0.0,0.0,1
11,0.91,2,0.0,0.0,1
7,0.07,4,1.0,1.0,1
9,0.08,4,1.0,1.0,1
16,0.05,4,1.0,1.0,1
1,0.97,1,0.0,0.03,1
178,0.01,2,0.0,0.0,1
109,0.06,2,0.0,0.0,1
174,0.0,2,0.0,0.0,1
6,0.08,4,1.0,1.0,1
61,0.03,4,1.0,1.0,1
4,0.05,4,1.0,1.0,1
2,0.06,4,1.0,1.0,1
20,0.07,4,1.0,1.0,1
5,0.07,4,1.0,1.0,1
25,0.06,4,1.0,1.0,1
1,1.0,1,0.0,0.23,1
222,0.0,2,0.0,0.0,1
12,0.07,4,1.0,1.0,1
13,0.06,4,1.0,1.0,1
18,0.07,1,0.0,0.0,1
255,0.0,2,0.0,0.0,1
1,0.06,4,1.0,1.0,1
243,0.01,2,0.0,0.0,1
20,0.06,4,1.0,1.0,1
6,0.08,1,0.0,0.0,1
125,0.0,2,0.0,0.0,1
20,0.08,4,1.0,1.0,1
17,0.06,4,1.0,1.0,1
3,0.05,1,0.0,0.0,1
2,0.07,1,0.0,0.0,1
84,0.0,2,0.0,0.0,1
11,0.07,1,0.0,0.0,1
20,0.06,4,1.0,1.0,1
13,0.0,3,0.0,0.0,1
171,0.0,2,0.0,0.0,1
36,0.07,4,1.0,1.0,1
17,0.05,4,1.0,1.0,1
9,0.07,4,1.0,1.0,1
11,0.06,4,1.0,1.0,1
10,0.07,4,1.0,1.0,1
14,0.05,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
24,0.33,2,0.0,0.0,1
3,0.08,4,1.0,1.0,1
14,0.08,1,0.0,0.0,1
21,0.05,4,1.0,1.0,1
17,0.07,4,1.0,1.0,1
2,1.0,1,0.0,0.0,1
11,0.07,4,1.0,1.0,1
16,0.08,4,1.0,1.0,1
2,0.64,5,0.0,0.0,1
63,0.02,4,1.0,1.0,1
3,0.07,4,1.0,1.0,1
23,0.04,4,1.0,1.0,1
99,0.02,2,0.0,0.0,1
14,0.05,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
9,0.08,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
7,0.07,4,1.0,1.0,1
19,0.06,4,1.0,1.0,1
18,0.06,1,0.0,0.0,1
18,0.06,4,1.0,1.0,1
60,0.03,4,1.0,1.0,1
20,0.06,4,1.0,1.0,1
72,0.02,4,1.0,1.0,1
15,0.07,4,1.0,1.0,1
10,0.07,1,0.0,0.0,1
13,0.07,4,1.0,1.0,1
8,0.09,4,1.0,1.0,1
5,0.06,4,1.0,1.0,1
10,0.09,4,1.0,1.0,1
38,0.18,2,0.0,0.0,1
1,1.0,1,0.0,0.06,1
1,0.95,6,1.0,1.0,1
77,0.02,2,0.0,0.0,1
1,0.73,5,0.0,0.0,1
8,0.05,4,1.0,1.0,1
6,0.06,4,1.0,1.0,1
30,0.0,2,0.0,0.0,1
1,0.06,2,0.0,0.0,1
22,0.05,4,1.0,1.0,1
48,0.03,4,1.0,1.0,1
1,0.77,5,0.0,0.0,1
15,0.06,4,1.0,1.0,1
133,0.01,2,0.0,0.0,1
57,0.03,4,1.0,1.0,1
16,0.07,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
19,0.04,4,1.0,1.0,1
15,0.0,2,0.0,0.0,1
18,0.06,1,0.0,0.0,1
3,0.09,4,1.0,1.0,1
26,0.0,2,0.0,0.0,1
12,0.06,4,1.0,1.0,1
1,1.0,1,0.0,0.07,1
19,0.06,4,1.0,1.0,1
1,0.22,1,0.0,0.0,1
16,0.09,1,0.0,0.0,1
156,0.0,2,0.0,0.0,1
1,0.63,1,0.0,0.01,1
10,0.06,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
7,0.05,4,1.0,1.0,1
6,0.07,4,1.0,1.0,1
13,0.08,4,1.0,1.0,1
15,0.06,4,1.0,1.0,1
7,0.05,2,0.0,0.0,1
95,0.0,2,0.0,0.0,1
44,0.04,2,0.0,0.0,1
91,0.0,2,0.0,0.0,1
15,0.07,4,1.0,1.0,1
5,0.06,4,1.0,1.0,1
1,0.66,5,0.0,0.0,1
3,0.08,1,0.0,0.0,1
14,0.08,4,1.0,1.0,1
20,0.06,4,1.0,1.0,1
8,0.07,4,1.0,1.0,1
9,0.13,4,1.0,1.0,1
5,0.05,4,1.0,1.0,1
2,0.37,2,0.0,0.0,1
10,0.07,4,1.0,1.0,1
23,0.06,4,1.0,1.0,1
3,0.07,4,1.0,1.0,1
12,0.06,1,0.0,0.0,1
1,0.0,2,0.0,0.0,1
6,0.07,1,0.0,0.0,1
11,0.07,4,1.0,1.0,1
2,0.73,5,0.0,0.0,1
1,0.93,6,1.0,1.0,1
22,0.07,4,1.0,1.0,1
63,0.02,4,1.0,1.0,1
1,1.0,5,0.0,0.0,1
64,0.02,4,1.0,1.0,1
7,0.05,1,0.0,0.0,1
118,0.0,2,0.0,0.0,1
207,0.0,2,0.0,0.0,1
1,0.53,5,0.0,0.0,1
9,0.05,4,1.0,1.0,1
7,0.07,4,1.0,1.0,1
20,0.06,4,1.0,1.0,1
8,0.07,4,1.0,1.0,1
13,0.06,1,0.0,0.0,1
11,0.95,2,0.0,0.0,1
1,1.0,1,0.0,0.07,1
24,0.05,4,1.0,1.0,1
5,0.09,4,1.0,1.0,1
23,0.25,2,0.0,0.0,1
1,0.67,5,0.0,0.0,1
11,0.07,4,1.0,1.0,1
115,0.0,2,0.0,0.0,1
255,0.0,5,0.0,0.0,1
2,0.08,4,1.0,1.0,1
64,0.02,4,1.0,1.0,1
17,0.07,4,1.0,1.0,1
21,0.05,4,1.0,1.0,1
24,0.05,4,1.0,1.0,1
62,0.03,4,1.0,1.0,1
1,1.0,1,0.0,0.09,1
8,0.08,4,1.0,1.0,1
10,0.05,4,1.0,1.0,1
14,0.09,4,1.0,1.0,1
76,0.0,2,0.0,0.0,1
10,0.08,4,1.0,1.0,1
8,0.07,4,1.0,1.0,1
8,0.06,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
1,0.07,1,0.0,0.0,1
17,0.07,1,0.0,0.0,1
1,0.08,4,1.0,1.0,1
19,0.09,4,1.0,1.0,1
2,1.0,1,0.0,0.0,1
44,0.02,2,0.0,0.0,1
4,0.07,4,1.0,1.0,1
3,0.07,3,0.0,0.0,1
1,0.07,4,1.0,1.0,1
2,0.07,4,1.0,1.0,1
12,0.07,4,1.0,1.0,1
14,0.07,4,1.0,1.0,1
5,0.09,4,1.0,1.0,1
9,0.08,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
18,0.06,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
61,0.02,4,1.0,1.0,1
17,0.07,4,1.0,1.0,1
25,0.05,4,1.0,1.0,1
14,0.09,4,1.0,1.0,1
20,0.07,4,1.0,1.0,1
2,0.07,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
114,0.19,2,0.0,0.0,1
20,0.06,4,1.0,1.0,1
22,0.02,2,0.0,0.0,1
14,0.07,4,1.0,1.0,1
17,0.06,1,0.0,0.0,1
27,0.0,2,0.0,0.0,1
18,0.06,4,1.0,1.0,1
4,0.02,2,0.0,0.0,1
255,0.0,2,0.0,0.0,1
131,0.0,2,0.0,0.0,1
9,0.07,4,1.0,1.0,1
2,0.07,4,1.0,1.0,1
9,0.07,4,1.0,1.0,1
28,0.06,4,1.0,1.0,1
19,0.06,4,1.0,1.0,1
12,0.05,2,0.0,0.0,1
6,0.07,3,0.0,0.0,1
119,0.01,2,0.0,0.0,1
8,0.06,4,1.0,1.0,1
18,0.08,4,1.0,1.0,1
6,0.07,4,1.0,1.0,1
4,0.07,1,0.0,0.0,1
3,0.07,4,1.0,1.0,1
17,0.06,4,1.0,1.0,1
49,0.05,4,1.0,1.0,1
12,0.07,4,1.0,1.0,1
44,0.05,4,1.0,1.0,1
12,0.07,4,1.0,1.0,1
2,0.08,4,1.0,1.0,1
9,0.07,4,1.0,1.0,1
61,0.02,4,1.0,1.0,1
4,0.08,1,0.0,0.0,1
3,0.06,4,1.0,1.0,1
1,0.27,2,0.0,0.0,1
120,0.01,2,0.0,0.0,1
13,0.05,4,1.0,1.0,1
4,0.06,1,0.0,0.0,1
3,0.07,4,1.0,1.0,1
8,0.05,4,1.0,1.0,1
16,0.05,4,1.0,1.0,1
16,0.07,1,0.0,0.0,1
7,0.06,4,1.0,1.0,1
20,0.06,4,1.0,1.0,1
8,0.07,1,0.0,0.0,1
2,0.07,1,0.0,0.0,1
16,0.08,4,1.0,1.0,1
10,0.05,1,0.0,0.0,1
1,1.0,1,0.0,0.15,1
255,0.0,2,0.0,0.0,1
