dst_host_srv_count,dst_host_diff_srv_rate,Malicious
18,0.06,TRUE
202,0.03,TRUE
11,0.91,TRUE
7,0.07,TRUE
9,0.08,TRUE
16,0.05,TRUE
1,0.97,TRUE
178,0.01,TRUE
109,0.06,TRUE
174,0,TRUE
6,0.08,TRUE
61,0.03,TRUE
4,0.05,TRUE
2,0.06,TRUE
20,0.07,TRUE
5,0.07,TRUE
25,0.06,TRUE
1,1,TRUE
222,0,TRUE
12,0.07,TRUE
13,0.06,TRUE
18,0.07,TRUE
255,0,TRUE
1,0.06,TRUE
243,0.01,TRUE
20,0.06,TRUE
6,0.08,TRUE
125,0,TRUE
20,0.08,TRUE
17,0.06,TRUE
3,0.05,TRUE
2,0.07,TRUE
84,0,TRUE
11,0.07,TRUE
20,0.06,TRUE
13,0,TRUE
171,0,TRUE
36,0.07,TRUE
17,0.05,TRUE
9,0.07,TRUE
11,0.06,TRUE
10,0.07,TRUE
14,0.05,TRUE
255,0,TRUE
24,0.33,TRUE
3,0.08,TRUE
14,0.08,TRUE
21,0.05,TRUE
17,0.07,TRUE
2,1,TRUE
11,0.07,TRUE
16,0.08,TRUE
2,0.64,TRUE
63,0.02,TRUE
3,0.07,TRUE
23,0.04,TRUE
99,0.02,TRUE
14,0.05,TRUE
1,0.07,TRUE
9,0.08,TRUE
19,0.07,TRUE
7,0.07,TRUE
19,0.06,TRUE
18,0.06,TRUE
18,0.06,TRUE
60,0.03,TRUE
20,0.06,TRUE
72,0.02,TRUE
15,0.07,TRUE
10,0.07,TRUE
13,0.07,TRUE
8,0.09,TRUE
5,0.06,TRUE
10,0.09,TRUE
38,0.18,TRUE
1,1,TRUE
1,0.95,TRUE
77,0.02,TRUE
1,0.73,TRUE
8,0.05,TRUE
6,0.06,TRUE
30,0,TRUE
1,0.06,TRUE
22,0.05,TRUE
48,0.03,TRUE
1,0.77,TRUE
15,0.06,TRUE
133,0.01,TRUE
57,0.03,TRUE
16,0.07,TRUE
255,0,TRUE
19,0.04,TRUE
15,0,TRUE
18,0.06,TRUE
3,0.09,TRUE
26,0,TRUE
12,0.06,TRUE
1,1,TRUE
19,0.06,TRUE
1,0.22,TRUE
16,0.09,TRUE
156,0,TRUE
1,0.63,TRUE
10,0.06,TRUE
1,0.07,TRUE
19,0.07,TRUE
7,0.05,TRUE
6,0.07,TRUE
13,0.08,TRUE
15,0.06,TRUE
7,0.05,TRUE
95,0,TRUE
44,0.04,TRUE
91,0,TRUE
15,0.07,TRUE
5,0.06,TRUE
1,0.66,TRUE
3,0.08,TRUE
14,0.08,TRUE
20,0.06,TRUE
8,0.07,TRUE
9,0.13,TRUE
5,0.05,TRUE
2,0.37,TRUE
10,0.07,TRUE
23,0.06,TRUE
3,0.07,TRUE
12,0.06,TRUE
1,0,TRUE
6,0.07,TRUE
11,0.07,TRUE
2,0.73,TRUE
1,0.93,TRUE
22,0.07,TRUE
63,0.02,TRUE
1,1,TRUE
64,0.02,TRUE
7,0.05,TRUE
118,0,TRUE
207,0,TRUE
1,0.53,TRUE
9,0.05,TRUE
7,0.07,TRUE
20,0.06,TRUE
8,0.07,TRUE
13,0.06,TRUE
11,0.95,TRUE
1,1,TRUE
24,0.05,TRUE
5,0.09,TRUE
23,0.25,TRUE
1,0.67,TRUE
11,0.07,TRUE
115,0,TRUE
255,0,TRUE
2,0.08,TRUE
64,0.02,TRUE
17,0.07,TRUE
21,0.05,TRUE
24,0.05,TRUE
62,0.03,TRUE
1,1,TRUE
8,0.08,TRUE
10,0.05,TRUE
14,0.09,TRUE
76,0,TRUE
10,0.08,TRUE
8,0.07,TRUE
8,0.06,TRUE
1,0.07,TRUE
1,0.07,TRUE
17,0.07,TRUE
1,0.08,TRUE
19,0.09,TRUE
2,1,TRUE
44,0.02,TRUE
4,0.07,TRUE
3,0.07,TRUE
1,0.07,TRUE
2,0.07,TRUE
12,0.07,TRUE
14,0.07,TRUE
5,0.09,TRUE
9,0.08,TRUE
255,0,TRUE
18,0.06,TRUE
19,0.07,TRUE
61,0.02,TRUE
17,0.07,TRUE
25,0.05,TRUE
14,0.09,TRUE
20,0.07,TRUE
2,0.07,TRUE
255,0,TRUE
114,0.19,TRUE
20,0.06,TRUE
22,0.02,TRUE
14,0.07,TRUE
17,0.06,TRUE
27,0,TRUE
18,0.06,TRUE
4,0.02,TRUE
255,0,TRUE
131,0,TRUE
9,0.07,TRUE
2,0.07,TRUE
9,0.07,TRUE
28,0.06,TRUE
19,0.06,TRUE
12,0.05,TRUE
6,0.07,TRUE
119,0.01,TRUE
8,0.06,TRUE
18,0.08,TRUE
6,0.07,TRUE
4,0.07,TRUE
3,0.07,TRUE
17,0.06,TRUE
49,0.05,TRUE
12,0.07,TRUE
44,0.05,TRUE
12,0.07,TRUE
2,0.08,TRUE
9,0.07,TRUE
61,0.02,TRUE
4,0.08,TRUE
3,0.06,TRUE
1,0.27,TRUE
120,0.01,TRUE
13,0.05,TRUE
4,0.06,TRUE
3,0.07,TRUE
8,0.05,TRUE
16,0.05,TRUE
16,0.07,TRUE
7,0.06,TRUE
20,0.06,TRUE
8,0.07,TRUE
2,0.07,TRUE
16,0.08,TRUE
10,0.05,TRUE
1,1,TRUE
255,0,TRUE
2,0.06,TRUE
20,0.07,TRUE
23,0,TRUE
12,0.07,TRUE
10,0.07,TRUE
7,0.09,TRUE
11,0.08,TRUE
125,0.39,TRUE
4,0.07,TRUE
5,0.07,TRUE
25,0.05,TRUE
8,0.07,TRUE
9,0.07,TRUE
2,0.26,TRUE
11,0.07,TRUE
61,0.02,TRUE
1,0.07,TRUE
15,0.07,TRUE
21,0.07,TRUE
8,0.07,TRUE
10,0.07,TRUE
132,0,TRUE
67,0.02,TRUE
4,0.07,TRUE
6,0.08,TRUE
3,0.07,TRUE
15,0.08,TRUE
18,0.07,TRUE
4,0.09,TRUE
86,0.04,TRUE
6,0.07,TRUE
12,0.05,TRUE
229,0.01,TRUE
5,0.05,TRUE
14,0.06,TRUE
6,0.05,TRUE
11,0.08,TRUE
16,0.07,TRUE
2,0.5,TRUE
6,0.05,TRUE
24,0.06,TRUE
9,0.06,TRUE
169,0.34,TRUE
66,0.75,TRUE
22,0.05,TRUE
6,0.2,TRUE
255,0,TRUE
2,0.1,TRUE
4,0.07,TRUE
4,0.07,TRUE
1,0.08,TRUE
2,0.08,TRUE
6,0.06,TRUE
16,0.07,TRUE
46,0.18,TRUE
23,0,TRUE
8,1,TRUE
2,0.07,TRUE
3,0.07,TRUE
2,0.07,TRUE
48,0,TRUE
8,0.09,TRUE
255,0,TRUE
37,0,TRUE
4,0.07,TRUE
2,0.08,TRUE
1,0.62,TRUE
37,0.02,TRUE
1,0.5,TRUE
5,0.06,TRUE
14,0.08,TRUE
5,0.07,TRUE
7,0.06,TRUE
17,0.07,TRUE
17,0.07,TRUE
11,0.05,TRUE
18,0.07,TRUE
51,0.04,TRUE
155,0.4,TRUE
60,0.02,TRUE
2,0.09,TRUE
138,0,TRUE
20,0.05,TRUE
13,0.07,TRUE
2,0.67,TRUE
1,0.07,TRUE
195,0,TRUE
102,0.09,TRUE
33,0.04,TRUE
1,1,TRUE
14,0.07,TRUE
19,0.08,TRUE
1,0.12,TRUE
10,0.07,TRUE
15,0.08,TRUE
1,0.29,TRUE
22,0.05,TRUE
1,0.97,TRUE
7,0.08,TRUE
1,0.08,TRUE
2,0.07,TRUE
12,0.05,TRUE
12,0.07,TRUE
6,0.07,TRUE
11,0.08,TRUE
63,0.02,TRUE
16,0.07,TRUE
202,0,TRUE
25,0.22,TRUE
2,0.68,TRUE
25,0.07,TRUE
12,0.06,TRUE
6,0.05,TRUE
20,0.06,TRUE
4,0.08,TRUE
1,0.23,TRUE
11,0.08,TRUE
9,0.07,TRUE
17,0.07,TRUE
5,0.07,TRUE
16,0.07,TRUE
8,0.06,TRUE
2,0.52,TRUE
4,0.07,TRUE
3,0.07,TRUE
1,0.08,TRUE
36,0,TRUE
5,0.07,TRUE
9,0.07,TRUE
39,0,TRUE
28,0.06,TRUE
2,0.73,TRUE
2,0.07,TRUE
11,0.07,TRUE
98,0,TRUE
20,0.07,TRUE
2,0.08,TRUE
12,0.94,TRUE
20,0.07,TRUE
11,0.07,TRUE
20,0.05,TRUE
2,0.74,TRUE
139,0,TRUE
8,0.08,TRUE
15,0.07,TRUE
35,0.05,TRUE
2,0.68,TRUE
1,0.07,TRUE
150,0,TRUE
4,0.07,TRUE
20,0.09,TRUE
191,0.02,TRUE
13,0.06,TRUE
3,0.13,TRUE
11,0.06,TRUE
11,0.06,TRUE
2,0.07,TRUE
6,0.09,TRUE
21,0.05,TRUE
6,0.05,TRUE
1,0.06,TRUE
1,1,TRUE
64,0.02,TRUE
2,0.06,TRUE
9,0.07,TRUE
20,0.07,TRUE
2,0.5,TRUE
6,0.07,TRUE
255,0,TRUE
18,0.05,TRUE
16,0.07,TRUE
11,0.7,TRUE
25,0,TRUE
19,0.07,TRUE
11,0.06,TRUE
15,0.07,TRUE
1,0.55,TRUE
24,0.05,TRUE
5,0.06,TRUE
1,1,TRUE
38,0.02,TRUE
18,0.07,TRUE
4,0.05,TRUE
7,0.07,TRUE
154,0.17,TRUE
107,0,TRUE
2,0.73,TRUE
8,0.07,TRUE
18,0.07,TRUE
14,0.07,TRUE
20,0.07,TRUE
19,0.05,TRUE
1,0.13,TRUE
2,0.07,TRUE
20,0.07,TRUE
15,0.06,TRUE
1,0.08,TRUE
2,0.07,TRUE
2,0.74,TRUE
2,0.09,TRUE
43,0.18,TRUE
8,0.08,TRUE
9,0.06,TRUE
20,0.07,TRUE
115,0,TRUE
4,0.52,TRUE
20,0,TRUE
12,0.08,TRUE
18,0.05,TRUE
19,0.06,TRUE
10,0.08,TRUE
1,0.08,TRUE
100,0,TRUE
77,0.03,TRUE
2,0.11,TRUE
16,0.07,TRUE
16,0.07,TRUE
14,0.06,TRUE
25,0.05,TRUE
19,0.07,TRUE
12,0.09,TRUE
24,0.05,TRUE
11,0.07,TRUE
18,0,TRUE
2,0.07,TRUE
20,0.07,TRUE
2,0.08,TRUE
1,0.8,TRUE
6,0.09,TRUE
5,0.07,TRUE
1,1,TRUE
46,0.05,TRUE
1,0.74,TRUE
18,0.08,TRUE
4,0.08,TRUE
1,0.86,TRUE
94,0.02,TRUE
98,0.06,TRUE
1,0.5,TRUE
3,0.07,TRUE
70,0,TRUE
17,0.05,TRUE
2,0.05,TRUE
25,0.04,TRUE
2,0.68,TRUE
14,0.06,TRUE
16,0.07,TRUE
2,0.08,TRUE
20,0.07,TRUE
13,0.06,TRUE
1,0.11,TRUE
6,0.07,TRUE
1,1,TRUE
12,0.06,TRUE
19,0.07,TRUE
9,0.08,TRUE
219,0,TRUE
20,0.07,TRUE
4,0.76,TRUE
255,0,TRUE
17,0.07,TRUE
46,0,TRUE
9,0.08,TRUE
25,0.06,TRUE
16,0.06,TRUE
26,0.07,TRUE
2,0.06,TRUE
11,0.06,TRUE
13,0.07,TRUE
4,0.07,TRUE
3,0.05,TRUE
6,0.08,TRUE
1,1,TRUE
12,0.07,TRUE
19,0.05,TRUE
4,0.06,TRUE
4,0.06,TRUE
14,0.07,TRUE
1,0.38,TRUE
1,0.08,TRUE
20,0.05,TRUE
5,0.08,TRUE
6,0.05,TRUE
2,0,TRUE
4,0.05,TRUE
3,0.16,TRUE
8,0.05,TRUE
3,0.07,TRUE
11,0.07,TRUE
6,0.08,TRUE
8,0.07,TRUE
5,0.06,TRUE
46,0.39,TRUE
4,0.08,TRUE
48,0,TRUE
22,0.05,TRUE
25,0.05,TRUE
5,0.07,TRUE
1,0.07,TRUE
26,0.06,TRUE
6,0.05,TRUE
1,0.09,TRUE
7,0.07,TRUE
18,0.06,TRUE
19,0.06,TRUE
11,0.07,TRUE
12,0.07,TRUE
18,0.07,TRUE
189,0,TRUE
192,0,TRUE
229,0,TRUE
16,0.06,TRUE
13,0.07,TRUE
28,0,TRUE
7,0.17,TRUE
16,0.07,TRUE
89,0,TRUE
186,0.16,TRUE
58,0.04,TRUE
15,0.08,TRUE
4,0.07,TRUE
108,0,TRUE
20,0,TRUE
16,0.07,TRUE
1,0.47,TRUE
25,0.06,TRUE
172,0,TRUE
1,0.13,TRUE
8,0.07,TRUE
15,0.75,TRUE
1,0.62,TRUE
2,0.09,TRUE
10,0.06,TRUE
30,0.01,TRUE
255,0,TRUE
19,0.07,TRUE
2,0.08,TRUE
41,0.05,TRUE
1,0.58,TRUE
255,0,TRUE
11,0.08,TRUE
25,0.07,TRUE
7,0.07,TRUE
18,0.08,TRUE
1,0.07,TRUE
2,0.08,TRUE
3,0.06,TRUE
20,0.04,TRUE
40,0.06,TRUE
24,0.05,TRUE
12,0.05,TRUE
3,0.07,TRUE
212,0,TRUE
4,0.1,TRUE
28,0,TRUE
1,1,TRUE
12,0.07,TRUE
22,0.05,TRUE
50,0.04,TRUE
10,0.09,TRUE
16,0.06,TRUE
4,0.07,TRUE
249,0,TRUE
11,0.07,TRUE
5,0.05,TRUE
10,0.09,TRUE
23,0,TRUE
5,0.09,TRUE
1,1,TRUE
15,0.07,TRUE
4,0.06,TRUE
1,0.07,TRUE
7,0.06,TRUE
1,0.08,TRUE
3,0.08,TRUE
11,0.06,TRUE
18,0.09,TRUE
1,0.24,TRUE
24,0.05,TRUE
1,0.1,TRUE
5,0.09,TRUE
13,0.07,TRUE
17,0.06,TRUE
11,0.06,TRUE
67,0.01,TRUE
35,0.06,TRUE
3,0.05,TRUE
8,0.07,TRUE
24,0.05,TRUE
7,0.06,TRUE
4,0.07,TRUE
20,0.06,TRUE
23,0.04,TRUE
2,0.07,TRUE
255,0,TRUE
16,0.07,TRUE
25,0.05,TRUE
2,0.06,TRUE
17,0.06,TRUE
13,0.08,TRUE
212,0,TRUE
10,0.08,TRUE
18,0.06,TRUE
25,0.05,TRUE
17,0.14,TRUE
15,0.06,TRUE
255,0,TRUE
5,0.07,TRUE
16,0.09,TRUE
128,0.05,TRUE
20,0.07,TRUE
13,0.07,TRUE
16,0.07,TRUE
62,0,TRUE
6,0.07,TRUE
243,0.01,TRUE
43,0.21,TRUE
7,0.06,TRUE
6,0.07,TRUE
23,0.07,TRUE
18,0.06,TRUE
3,0.09,TRUE
55,0.02,TRUE
7,0.07,TRUE
18,0.05,TRUE
6,0.07,TRUE
6,0.08,TRUE
11,0.07,TRUE
23,0.05,TRUE
10,0.06,TRUE
8,0.33,TRUE
18,0.07,TRUE
8,0.07,TRUE
21,0.05,TRUE
20,0.05,TRUE
24,0.05,TRUE
9,0.07,TRUE
4,0.38,TRUE
5,0.07,TRUE
15,0.06,TRUE
9,0.07,TRUE
14,0.07,TRUE
61,0,TRUE
12,0.09,TRUE
10,0.33,TRUE
102,0,TRUE
1,1,TRUE
8,0.07,TRUE
18,0.08,TRUE
2,0.06,TRUE
2,1,TRUE
4,0.28,TRUE
20,0.07,TRUE
20,0.06,TRUE
7,0.06,TRUE
10,0.07,TRUE
17,0.07,TRUE
2,0.48,TRUE
5,0.06,TRUE
1,0.07,TRUE
205,0,TRUE
23,0.06,TRUE
3,0.06,TRUE
3,0.07,TRUE
2,0.73,TRUE
20,0.07,TRUE
82,0.01,TRUE
18,0.05,TRUE
132,0.02,TRUE
2,0.08,TRUE
25,0.05,TRUE
89,0.02,TRUE
19,0.05,TRUE
23,0.05,TRUE
50,0,TRUE
15,0.07,TRUE
12,0.62,TRUE
14,0.07,TRUE
22,0,TRUE
132,0.02,TRUE
21,0.05,TRUE
17,0.09,TRUE
9,0.08,TRUE
51,0.02,TRUE
1,0.64,TRUE
1,0.1,TRUE
38,0.07,TRUE
1,0.07,TRUE
24,0.05,TRUE
199,0,TRUE
8,0.08,TRUE
4,0.07,TRUE
11,0.06,TRUE
9,0.08,TRUE
10,0.07,TRUE
2,0.75,TRUE
255,0,TRUE
169,0,TRUE
18,0.06,TRUE
5,0.08,TRUE
3,0.08,TRUE
20,0.07,TRUE
6,0.07,TRUE
1,1,TRUE
3,0.05,TRUE
3,0.06,TRUE
9,0.06,TRUE
3,0.06,TRUE
15,0.07,TRUE
1,1,TRUE
5,0.07,TRUE
20,0.08,TRUE
7,0.07,TRUE
9,0.09,TRUE
5,0.07,TRUE
7,0.09,TRUE
1,0.54,TRUE
19,0.06,TRUE
3,0.18,TRUE
34,0.07,TRUE
1,1,TRUE
4,0.07,TRUE
8,0.06,TRUE
18,0.07,TRUE
24,0.05,TRUE
3,0.07,TRUE
10,0.07,TRUE
6,0.07,TRUE
44,0,TRUE
10,0.08,TRUE
10,0.07,TRUE
20,0.05,TRUE
12,0.08,TRUE
4,0.09,TRUE
17,0.06,TRUE
18,0.06,TRUE
18,0.06,TRUE
4,0.07,TRUE
1,0.07,TRUE
4,0.07,TRUE
19,0.06,TRUE
6,0.07,TRUE
13,0.08,TRUE
12,0.07,TRUE
9,0.08,TRUE
18,0.07,TRUE
152,0,TRUE
20,0.06,TRUE
9,0.08,TRUE
11,0,TRUE
15,0.06,TRUE
46,0.02,TRUE
6,0.06,TRUE
25,0.06,TRUE
21,0.06,TRUE
13,0.05,TRUE
17,0.07,TRUE
156,0.05,TRUE
2,0.06,TRUE
12,0.06,TRUE
9,0.07,TRUE
10,0.08,TRUE
19,0.06,TRUE
8,0.07,TRUE
20,0.07,TRUE
6,0.07,TRUE
16,0.05,TRUE
50,0.17,TRUE
2,0.76,TRUE
20,0.06,TRUE
19,0.05,TRUE
240,0.02,TRUE
18,0.07,TRUE
1,0.51,TRUE
2,0.08,TRUE
14,0.05,TRUE
14,0.07,TRUE
20,0.07,TRUE
7,0.06,TRUE
8,0.08,TRUE
92,0.64,TRUE
20,0.07,TRUE
10,0.08,TRUE
22,0.08,TRUE
2,0.05,TRUE
1,0.27,TRUE
7,0.06,TRUE
17,0.07,TRUE
3,0.06,TRUE
55,0,TRUE
130,0,TRUE
2,0.07,TRUE
10,0.07,TRUE
20,0.06,TRUE
7,0.07,TRUE
17,0.08,TRUE
20,0,TRUE
1,1,TRUE
29,0.06,TRUE
156,0,TRUE
14,0.05,TRUE
53,0,TRUE
16,0.07,TRUE
2,0.73,TRUE
7,0.06,TRUE
6,0.07,TRUE
1,1,TRUE
1,0.45,TRUE
148,0,TRUE
14,0.11,TRUE
2,0.08,TRUE
213,0,TRUE
129,0,TRUE
1,0.15,TRUE
202,0.02,TRUE
20,0.07,TRUE
7,0.09,TRUE
100,1,TRUE
1,0.91,TRUE
17,0.06,TRUE
4,0.06,TRUE
8,0.09,TRUE
2,0.35,TRUE
1,0.07,TRUE
14,0.07,TRUE
17,0.05,TRUE
14,0.07,TRUE
49,0.17,TRUE
16,0.07,TRUE
29,0.07,TRUE
18,0.07,TRUE
20,0.05,TRUE
1,0.08,TRUE
24,0.05,TRUE
16,0.08,TRUE
12,0.06,TRUE
14,0.05,TRUE
44,0,TRUE
47,0,TRUE
5,0.07,TRUE
18,0.07,TRUE
7,0.05,TRUE
1,0.08,TRUE
1,0.74,TRUE
15,0.08,TRUE
5,0.08,TRUE
1,1,TRUE
12,0.07,TRUE
2,0.5,TRUE
10,0.06,TRUE
1,1,TRUE
10,0.06,TRUE
36,0.06,TRUE
18,0.08,TRUE
2,0.05,TRUE
14,0.05,TRUE
3,0.08,TRUE
10,0.08,TRUE
19,0.08,TRUE
82,0.02,TRUE
8,0.07,TRUE
7,0.06,TRUE
14,0.09,TRUE
4,0.05,TRUE
19,0.07,TRUE
9,0.08,TRUE
80,0,TRUE
2,0.08,TRUE
8,0.08,TRUE
15,0.07,TRUE
49,0.21,TRUE
150,0,TRUE
255,0,TRUE
10,0.07,TRUE
153,0,TRUE
1,0.29,TRUE
138,0,TRUE
14,0.07,TRUE
6,0,TRUE
50,0.03,TRUE
20,0.06,TRUE
17,0.07,TRUE
16,0.07,TRUE
16,0.06,TRUE
3,0.05,TRUE
9,0.06,TRUE
40,0.04,TRUE
4,0.15,TRUE
2,0.29,TRUE
84,0,TRUE
20,0.02,TRUE
17,0.06,TRUE
21,0.07,TRUE
3,0.09,TRUE
12,0.06,TRUE
9,0.07,TRUE
18,0.04,TRUE
89,0.64,TRUE
11,0.07,TRUE
25,0,TRUE
1,0.07,TRUE
2,0.05,TRUE
18,0.06,TRUE
255,0,TRUE
4,0.06,TRUE
12,0.05,TRUE
1,0.84,TRUE
1,0.92,TRUE
133,0.02,TRUE
1,0.4,TRUE
255,0,TRUE
64,0.02,TRUE
19,0.07,TRUE
8,0.06,TRUE
146,0.43,TRUE
10,0.26,TRUE
17,0.05,TRUE
14,0.07,TRUE
13,0.07,TRUE
6,0.06,TRUE
18,0,TRUE
21,0.07,TRUE
18,0.07,TRUE
255,0,TRUE
8,0.07,TRUE
20,0.07,TRUE
18,0.06,TRUE
13,0.07,TRUE
1,0.79,TRUE
10,0.03,TRUE
17,0.08,TRUE
22,0.05,TRUE
6,0.07,TRUE
13,0.05,TRUE
17,0.07,TRUE
18,0.08,TRUE
1,0.05,TRUE
1,1,TRUE
2,0.68,TRUE
3,0.08,TRUE
40,0,TRUE
11,0.05,TRUE
10,0.07,TRUE
1,0.55,TRUE
14,0.07,TRUE
6,0.09,TRUE
17,0.06,TRUE
10,0.07,TRUE
15,0.07,TRUE
1,1,TRUE
20,0.06,TRUE
14,0.1,TRUE
20,0.08,TRUE
2,0.68,TRUE
5,0.06,TRUE
20,0.08,TRUE
101,0,TRUE
6,0.09,TRUE
13,0.07,TRUE
10,0.08,TRUE
3,0.07,TRUE
7,0.07,TRUE
7,0.07,TRUE
7,0.07,TRUE
141,0,TRUE
141,0,TRUE
6,0.07,TRUE
11,0.06,TRUE
55,0.03,TRUE
28,0,TRUE
18,0.09,TRUE
3,0.07,TRUE
12,0.06,TRUE
13,0.06,TRUE
183,0,TRUE
2,0.06,TRUE
36,0.01,TRUE
15,0.06,TRUE
34,0.03,TRUE
4,0.07,TRUE
2,0.07,TRUE
2,0.73,TRUE
1,1,TRUE
11,0.06,TRUE
8,0.05,TRUE
20,0.08,TRUE
15,0.07,TRUE
16,0.07,TRUE
1,0.61,TRUE
194,0.02,TRUE
194,0,TRUE
38,0,TRUE
21,0,TRUE
88,0,TRUE
14,0.06,TRUE
14,0.05,TRUE
255,0,TRUE
65,0.02,TRUE
46,0.02,TRUE
23,0.04,TRUE
5,0.07,TRUE
20,0.08,TRUE
246,0.01,TRUE
14,0.07,TRUE
184,0.03,TRUE
17,0.07,TRUE
8,0.08,TRUE
1,0.3,TRUE
152,0,TRUE
6,0.08,TRUE
25,0.05,TRUE
17,0.07,TRUE
12,0.07,TRUE
19,0.08,TRUE
63,0.02,TRUE
46,0.14,TRUE
39,0,TRUE
20,0.06,TRUE
46,0,TRUE
19,0.07,TRUE
16,0.06,TRUE
7,0.08,TRUE
9,0.29,TRUE
4,0.09,TRUE
45,0.03,TRUE
13,0.07,TRUE
8,0.05,TRUE
10,0.06,TRUE
121,0,TRUE
7,0.08,TRUE
19,0.07,TRUE
20,0.07,TRUE
2,0.06,TRUE
4,0.08,TRUE
1,0.07,TRUE
6,0.07,TRUE
12,0.08,TRUE
17,0.07,TRUE
3,0.06,TRUE
29,0.04,TRUE
62,0.02,TRUE
10,0.07,TRUE
13,0.07,TRUE
6,0.06,TRUE
13,0.07,TRUE
21,0.05,TRUE
27,0,TRUE
19,0.05,TRUE
16,0.07,TRUE
25,0.05,TRUE
18,0.07,TRUE
1,0.08,TRUE
21,0.05,TRUE
5,0.06,TRUE
16,0.07,TRUE
11,0.09,TRUE
1,0.07,TRUE
87,0.14,TRUE
14,0.94,TRUE
38,0.07,TRUE
12,0.08,TRUE
8,0.07,TRUE
4,0.07,TRUE
1,0.73,TRUE
2,0.12,TRUE
1,0.64,TRUE
161,0.02,TRUE
1,0.1,TRUE
28,0.07,TRUE
4,0.11,TRUE
3,0,TRUE
13,0.06,TRUE
11,0.05,TRUE
3,0.07,TRUE
23,0.05,TRUE
9,0.07,TRUE
68,0,TRUE
18,0.05,TRUE
3,0.07,TRUE
2,0.07,TRUE
8,0.07,TRUE
12,0.08,TRUE
22,0.07,TRUE
19,0.07,TRUE
73,0,TRUE
13,0.06,TRUE
1,0.25,TRUE
17,0.05,TRUE
31,0.05,TRUE
1,0.61,TRUE
12,0.07,TRUE
1,0.09,TRUE
15,0.08,TRUE
255,0,TRUE
12,0.07,TRUE
20,0.06,TRUE
1,0.27,TRUE
1,1,TRUE
4,0.07,TRUE
2,0.07,TRUE
18,0.08,TRUE
16,0.06,TRUE
20,0.07,TRUE
12,0.05,TRUE
9,0.07,TRUE
8,0.07,TRUE
14,0.07,TRUE
1,0.62,TRUE
64,0.02,TRUE
19,0.06,TRUE
15,0.07,TRUE
19,0.05,TRUE
18,0.05,TRUE
20,0.05,TRUE
2,0.07,TRUE
1,0.71,TRUE
5,0.07,TRUE
60,0.18,TRUE
21,0.05,TRUE
11,0.07,TRUE
255,0,TRUE
109,0,TRUE
1,1,TRUE
67,0.02,TRUE
17,0.06,TRUE
5,0.07,TRUE
26,0.07,TRUE
92,0,TRUE
17,0.07,TRUE
11,0.05,TRUE
1,0.06,TRUE
60,0,TRUE
37,0,TRUE
78,0.01,TRUE
79,0,TRUE
13,0.07,TRUE
1,0.05,TRUE
10,0.73,TRUE
2,0.08,TRUE
130,0,TRUE
87,0,TRUE
255,0,TRUE
255,0,TRUE
10,0.07,TRUE
12,0.05,TRUE
1,1,TRUE
16,0.09,TRUE
5,0.09,TRUE
10,0.09,TRUE
96,0,TRUE
7,0.08,TRUE
8,0.05,TRUE
13,0.08,TRUE
11,0.07,TRUE
7,0.85,TRUE
179,0,TRUE
19,0.06,TRUE
15,0.05,TRUE
10,0.06,TRUE
26,0.05,TRUE
20,0.06,TRUE
13,0.07,TRUE
22,0.02,TRUE
139,0.01,TRUE
11,0.05,TRUE
16,0.05,TRUE
10,0.07,TRUE
3,0.07,TRUE
7,0.07,TRUE
140,0.03,TRUE
3,0.06,TRUE
3,0.19,TRUE
8,0.05,TRUE
1,0.08,TRUE
4,0.07,TRUE
15,0.06,TRUE
11,0.05,TRUE
208,0,TRUE
1,0.06,TRUE
10,0.05,TRUE
15,0.07,TRUE
22,0.05,TRUE
6,0.07,TRUE
32,0.05,TRUE
6,0.07,TRUE
20,0.07,TRUE
25,0.05,TRUE
12,0.06,TRUE
1,0.07,TRUE
13,0.06,TRUE
15,0.06,TRUE
110,0,TRUE
20,0.08,TRUE
2,0.07,TRUE
20,0.05,TRUE
40,0,TRUE
9,0.06,TRUE
16,0.07,TRUE
9,0.07,TRUE
2,0.5,TRUE
50,0,TRUE
3,0.07,TRUE
20,0.07,TRUE
8,0.05,TRUE
12,0.07,TRUE
10,0.06,TRUE
3,0.06,TRUE
1,0.78,TRUE
255,0,TRUE
14,0.05,TRUE
12,0.07,TRUE
1,0.82,TRUE
1,0.56,TRUE
128,0.39,TRUE
3,0.07,TRUE
3,0.08,TRUE
95,0.02,TRUE
2,0.07,TRUE
55,0.2,TRUE
255,0,TRUE
218,0.01,TRUE
21,0.06,TRUE
45,0,TRUE
12,0.07,TRUE
21,0.05,TRUE
255,0,TRUE
7,0.05,TRUE
9,0,TRUE
24,0.05,TRUE
1,0.07,TRUE
2,0.07,TRUE
63,0.02,TRUE
6,0.08,TRUE
1,0.07,TRUE
68,0.02,TRUE
7,0.06,TRUE
50,0.02,TRUE
1,0.08,TRUE
1,0.2,TRUE
11,0.05,TRUE
11,0.06,TRUE
12,0.08,TRUE
50,0.02,TRUE
1,0.09,TRUE
18,0.06,TRUE
42,0.04,TRUE
12,0.08,TRUE
93,0.02,TRUE
2,0.07,TRUE
11,0.04,TRUE
65,0.02,TRUE
1,0.4,TRUE
17,0.06,TRUE
11,0.07,TRUE
13,0.09,TRUE
17,0,TRUE
20,0.07,TRUE
1,0.08,TRUE
8,0.09,TRUE
20,0.07,TRUE
